══════════════════════════════════════════════════════════════════════════════════════════
  DEC 2025 — 4-HOUR PEAK OUTCOMES (20 Pumper Coins)
══════════════════════════════════════════════════════════════════════════════════════════

Logs Processed:   1,860
Coin-Slots:       36,897
Average Peak:     2.55%
10%+ Winners:     1,337  (3.6%)
5%+  Winners:     4,727  (12.8%)
15%+ Winners:     581  (1.6%)
20%+ Winners:     251  (0.7%)
Errors:           303

──────────────────────────────────────────────────────────────────────────────────────────
  DETAILED RESULTS — Every Log File
──────────────────────────────────────────────────────────────────────────────────────────

=== 2025-12-01  7:00 ET  (UTC 1764590400)  ===
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  MAMO       Entry $0.023250       → Peak $0.023440        +0.82%  DD:-3.18%
  PUMP       Entry $0.00178300     → Peak $0.00179500      +0.67%  DD:-1.79%
  KTA        Entry $0.222800       → Peak $0.224100        +0.58%  DD:-5.25%
  FIS        Entry $0.017900       → Peak $0.018000        +0.56%  DD:-7.26%
  CLANKER    Entry $31.0900        → Peak $31.2600         +0.55%  DD:-1.83%
  ZEC        Entry $443.85         → Peak $446.23          +0.54%  DD:-1.32%
  XCN        Entry $0.00464000     → Peak $0.00466000      +0.43%  DD:-1.51%
  FLOCK      Entry $0.117500       → Peak $0.117800        +0.26%  DD:-5.45%
  DASH       Entry $39.4000        → Peak $39.4800         +0.2%  DD:-2.08%
  ZEN        Entry $7.9910         → Peak $8.0070          +0.2%  DD:-2.2%
  SQD        Entry $0.062400       → Peak $0.062500        +0.16%  DD:-4.81%
  EDGE       Entry $0.128330       → Peak $0.128340        +0.01%  DD:-4.4%
  BNKR       Entry $0.00015340     → Peak $0.00015340      +0%  DD:-4.37%
  ELA        Entry $1.1160         → Peak $1.1160          +0%  DD:-3.85%

=== 2025-12-26  9:40 ET  (UTC 1766760000) [★ 1 WINNER] ===
  HONEY      Entry $0.00800000     → Peak $0.00890000      +11.25%  DD:-2.5% ★10%+
  SAPIEN     Entry $0.123440       → Peak $0.126480        +2.46%  DD:-2.53%
  PRCL       Entry $0.021700       → Peak $0.022200        +2.3%  DD:-2.76%
  NEON       Entry $0.060120       → Peak $0.061290        +1.95%  DD:-2.25%
  OMNI       Entry $1.3400         → Peak $1.3590          +1.42%  DD:-4.33%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  FLOCK      Entry $0.116400       → Peak $0.117600        +1.03%  DD:-4.55%
  MAMO       Entry $0.023250       → Peak $0.023440        +0.82%  DD:-3.18%
  CLANKER    Entry $30.9800        → Peak $31.2300         +0.81%  DD:-1.48%
  ELA        Entry $1.1050         → Peak $1.1140          +0.81%  DD:-2.9%
  SQD        Entry $0.061900       → Peak $0.062300        +0.65%  DD:-4.04%
  PUMP       Entry $0.00178400     → Peak $0.00179500      +0.62%  DD:-1.85%
  ZEC        Entry $444.01         → Peak $446.15          +0.48%  DD:-1.35%
  XCN        Entry $0.00464000     → Peak $0.00466000      +0.43%  DD:-1.51%
  ZEN        Entry $7.9750         → Peak $7.9930          +0.23%  DD:-2.01%
  DASH       Entry $39.4000        → Peak $39.4800         +0.2%  DD:-2.08%
  KTA        Entry $0.222800       → Peak $0.223200        +0.18%  DD:-5.25%
  BNKR       Entry $0.00015340     → Peak $0.00015340      +0%  DD:-4.37%
  FIS        Entry $0.017900       → Peak $0.017900        +0%  DD:-7.26%
  EDGE       Entry $0.128340       → Peak $0.128340        +0%  DD:-4.41%

=== 2025-12-26  9:45 ET  (UTC 1766760300) [★ 1 WINNER] ===
  HONEY      Entry $0.00800000     → Peak $0.00890000      +11.25%  DD:-2.5% ★10%+
  PRCL       Entry $0.021600       → Peak $0.022200        +2.78%  DD:-2.31%
  SAPIEN     Entry $0.123890       → Peak $0.126480        +2.09%  DD:-2.88%
  NEON       Entry $0.060120       → Peak $0.061290        +1.95%  DD:-2.25%
  MAMO       Entry $0.023100       → Peak $0.023440        +1.47%  DD:-2.55%
  OMNI       Entry $1.3400         → Peak $1.3590          +1.42%  DD:-4.33%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  CLANKER    Entry $30.8500        → Peak $31.2300         +1.23%  DD:-1.07%
  EDGE       Entry $0.125860       → Peak $0.127340        +1.18%  DD:-2.62%
  PUMP       Entry $0.00177500     → Peak $0.00179500      +1.13%  DD:-1.35%
  ZEC        Entry $441.57         → Peak $446.15          +1.04%  DD:-0.81%
  XCN        Entry $0.00462000     → Peak $0.00466000      +0.87%  DD:-1.08%
  KTA        Entry $0.221400       → Peak $0.223200        +0.81%  DD:-4.65%
  FLOCK      Entry $0.116500       → Peak $0.117300        +0.69%  DD:-4.64%
  ZEN        Entry $7.9400         → Peak $7.9830          +0.54%  DD:-1.57%
  SQD        Entry $0.061600       → Peak $0.061900        +0.49%  DD:-3.57%
  ELA        Entry $1.1090         → Peak $1.1120          +0.27%  DD:-3.25%
  DASH       Entry $39.4000        → Peak $39.4200         +0.05%  DD:-2.08%
  BNKR       Entry $0.00015340     → Peak $0.00015340      +0%  DD:-4.37%
  FIS        Entry $0.017900       → Peak $0.017900        +0%  DD:-7.26%

=== 2025-12-26  9:50 ET  (UTC 1766760600) [★ 1 WINNER] ===
  HONEY      Entry $0.00800000     → Peak $0.00890000      +11.25%  DD:-2.5% ★10%+
  BNKR       Entry $0.00014890     → Peak $0.00015340      +3.02%  DD:-1.48%
  PRCL       Entry $0.021700       → Peak $0.022200        +2.3%  DD:-2.76%
  SAPIEN     Entry $0.123920       → Peak $0.126480        +2.07%  DD:-2.91%
  NEON       Entry $0.060120       → Peak $0.061290        +1.95%  DD:-2.25%
  FIS        Entry $0.017600       → Peak $0.017900        +1.7%  DD:-5.68%
  MAMO       Entry $0.022890       → Peak $0.023270        +1.66%  DD:-1.66%
  PUMP       Entry $0.00176900     → Peak $0.00179500      +1.47%  DD:-1.02%
  OMNI       Entry $1.3400         → Peak $1.3590          +1.42%  DD:-4.33%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  CLANKER    Entry $30.8800        → Peak $31.2300         +1.13%  DD:-1.17%
  DASH       Entry $39.0300        → Peak $39.4000         +0.95%  DD:-1.15%
  ZEC        Entry $442.17         → Peak $446.15          +0.9%  DD:-0.94%
  XCN        Entry $0.00462000     → Peak $0.00466000      +0.87%  DD:-1.08%
  SQD        Entry $0.061500       → Peak $0.061900        +0.65%  DD:-3.41%
  ELA        Entry $1.1050         → Peak $1.1120          +0.63%  DD:-2.9%
  ZEN        Entry $7.9200         → Peak $7.9620          +0.53%  DD:-1.33%
  FLOCK      Entry $0.116500       → Peak $0.117100        +0.52%  DD:-4.64%
  EDGE       Entry $0.126170       → Peak $0.126670        +0.4%  DD:-2.86%
  KTA        Entry $0.220800       → Peak $0.221200        +0.18%  DD:-4.39%

=== 2025-12-26  9:55 ET  (UTC 1766760900) [★ 1 WINNER] ===
  HONEY      Entry $0.00800000     → Peak $0.00890000      +11.25%  DD:-2.5% ★10%+
  PRCL       Entry $0.021500       → Peak $0.022200        +3.26%  DD:-1.86%
  BNKR       Entry $0.00014890     → Peak $0.00015340      +3.02%  DD:-1.48%
  PUMP       Entry $0.00176000     → Peak $0.00179500      +1.99%  DD:-0.51%
  NEON       Entry $0.060120       → Peak $0.061290        +1.95%  DD:-2.25%
  SAPIEN     Entry $0.124630       → Peak $0.126480        +1.48%  DD:-3.46%
  OMNI       Entry $1.3400         → Peak $1.3590          +1.42%  DD:-4.33%
  CLANKER    Entry $30.8000        → Peak $31.2300         +1.4%  DD:-0.91%
  ELA        Entry $1.0980         → Peak $1.1120          +1.28%  DD:-2.28%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  MAMO       Entry $0.022640       → Peak $0.022920        +1.24%  DD:-0.13%
  ZEN        Entry $7.8680         → Peak $7.9510          +1.05%  DD:-0.67%
  DASH       Entry $38.9800        → Peak $39.3500         +0.95%  DD:-1.03%
  XCN        Entry $0.00462000     → Peak $0.00466000      +0.87%  DD:-1.08%
  ZEC        Entry $443.48         → Peak $446.15          +0.6%  DD:-1.24%
  FIS        Entry $0.017600       → Peak $0.017700        +0.57%  DD:-5.68%
  FLOCK      Entry $0.116100       → Peak $0.116700        +0.52%  DD:-4.31%
  KTA        Entry $0.220800       → Peak $0.221000        +0.09%  DD:-4.39%
  SQD        Entry $0.061900       → Peak $0.061900        +0%  DD:-4.04%
  EDGE       Entry $0.126170       → Peak $0.126050        -0.1%  DD:-2.86%

=== 2025-12-26  10:00 ET  (UTC 1766761200) [★ 1 WINNER] ===
  HONEY      Entry $0.00780000     → Peak $0.00890000      +14.1%  DD:0% ★10%+
  PRCL       Entry $0.021400       → Peak $0.022200        +3.74%  DD:-2.34%
  BNKR       Entry $0.00014980     → Peak $0.00015340      +2.4%  DD:-2.07%
  NEON       Entry $0.060120       → Peak $0.061290        +1.95%  DD:-2.25%
  SAPIEN     Entry $0.124420       → Peak $0.126480        +1.66%  DD:-3.3%
  OMNI       Entry $1.3400         → Peak $1.3590          +1.42%  DD:-4.33%
  CLANKER    Entry $30.8100        → Peak $31.2300         +1.36%  DD:-0.94%
  XCN        Entry $0.00460000     → Peak $0.00466000      +1.3%  DD:-0.65%
  ELA        Entry $1.0980         → Peak $1.1120          +1.28%  DD:-2.28%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  PUMP       Entry $0.00177300     → Peak $0.00179500      +1.24%  DD:-1.24%
  ZEN        Entry $7.8750         → Peak $7.9510          +0.97%  DD:-0.76%
  DASH       Entry $38.9900        → Peak $39.3500         +0.92%  DD:-1.05%
  MAMO       Entry $0.022640       → Peak $0.022840        +0.88%  DD:-0.13%
  SQD        Entry $0.061600       → Peak $0.061900        +0.49%  DD:-3.57%
  ZEC        Entry $444.35         → Peak $446.15          +0.41%  DD:-1.43%
  KTA        Entry $0.220200       → Peak $0.221000        +0.36%  DD:-4.13%
  FLOCK      Entry $0.116400       → Peak $0.116500        +0.09%  DD:-4.55%
  FIS        Entry $0.017700       → Peak $0.017700        +0%  DD:-6.21%
  EDGE       Entry $0.126170       → Peak $0.126050        -0.1%  DD:-2.86%

=== 2025-12-26  10:05 ET  (UTC 1766761500) [★ 1 WINNER] ===
  HONEY      Entry $0.00780000     → Peak $0.00890000      +14.1%  DD:0% ★10%+
  BNKR       Entry $0.00014890     → Peak $0.00015340      +3.02%  DD:-1.48%
  STRK       Entry $0.078000       → Peak $0.080000        +2.56%  DD:-1.28%
  SAPIEN     Entry $0.124050       → Peak $0.126480        +1.96%  DD:-3.01%
  NEON       Entry $0.060120       → Peak $0.061290        +1.95%  DD:-2.25%
  FLOCK      Entry $0.114100       → Peak $0.115900        +1.58%  DD:-2.72%
  ZEN        Entry $7.8290         → Peak $7.9510          +1.56%  DD:-0.18%
  DASH       Entry $38.7600        → Peak $39.3500         +1.52%  DD:-0.46%
  OMNI       Entry $1.3400         → Peak $1.3590          +1.42%  DD:-4.33%
  PRCL       Entry $0.021900       → Peak $0.022200        +1.37%  DD:-4.57%
  XCN        Entry $0.00460000     → Peak $0.00466000      +1.3%  DD:-0.65%
  ELA        Entry $1.0990         → Peak $1.1120          +1.18%  DD:-2.37%
  CLANKER    Entry $30.9200        → Peak $31.2300         +1%  DD:-1.29%
  PUMP       Entry $0.00177900     → Peak $0.00179500      +0.9%  DD:-1.35%
  MAMO       Entry $0.022640       → Peak $0.022840        +0.88%  DD:-0.13%
  FIS        Entry $0.017600       → Peak $0.017700        +0.57%  DD:-5.68%
  ZEC        Entry $444.02         → Peak $446.15          +0.48%  DD:-1.36%
  KTA        Entry $0.220200       → Peak $0.221000        +0.36%  DD:-4.13%
  EDGE       Entry $0.125670       → Peak $0.126050        +0.3%  DD:-2.47%
  SQD        Entry $0.061900       → Peak $0.061900        +0%  DD:-4.04%

=== 2025-12-26  10:10 ET  (UTC 1766761800) [★ 1 WINNER] ===
  HONEY      Entry $0.00790000     → Peak $0.00890000      +12.66%  DD:-1.27% ★10%+
  BNKR       Entry $0.00014710     → Peak $0.00015340      +4.28%  DD:-0.27%
  NEON       Entry $0.059500       → Peak $0.061290        +3.01%  DD:-1.23%
  STRK       Entry $0.078000       → Peak $0.080000        +2.56%  DD:-1.28%
  PRCL       Entry $0.021700       → Peak $0.022200        +2.3%  DD:-4.15%
  DASH       Entry $38.6300        → Peak $39.3500         +1.86%  DD:-0.13%
  XCN        Entry $0.00459000     → Peak $0.00466000      +1.53%  DD:-0.44%
  OMNI       Entry $1.3400         → Peak $1.3590          +1.42%  DD:-4.33%
  ZEN        Entry $7.8430         → Peak $7.9510          +1.38%  DD:-0.36%
  CLANKER    Entry $30.8300        → Peak $31.2300         +1.3%  DD:-1.01%
  SAPIEN     Entry $0.124880       → Peak $0.126480        +1.28%  DD:-3.65%
  ELA        Entry $1.0990         → Peak $1.1120          +1.18%  DD:-2.37%
  ZEC        Entry $442.23         → Peak $446.15          +0.89%  DD:-0.96%
  MAMO       Entry $0.022640       → Peak $0.022840        +0.88%  DD:-0.13%
  PUMP       Entry $0.00178400     → Peak $0.00179500      +0.62%  DD:-1.63%
  FLOCK      Entry $0.115300       → Peak $0.115900        +0.52%  DD:-4.86%
  EDGE       Entry $0.125450       → Peak $0.126050        +0.48%  DD:-2.3%
  KTA        Entry $0.220200       → Peak $0.221000        +0.36%  DD:-4.13%
  SQD        Entry $0.061800       → Peak $0.061800        +0%  DD:-3.88%
  FIS        Entry $0.017600       → Peak $0.017600        +0%  DD:-5.68%

=== 2025-12-26  10:15 ET  (UTC 1766762100) [★ 1 WINNER] ===
  HONEY      Entry $0.00780000     → Peak $0.00890000      +14.1%  DD:0% ★10%+
  NEON       Entry $0.059300       → Peak $0.061290        +3.36%  DD:-0.89%
  STRK       Entry $0.078000       → Peak $0.080000        +2.56%  DD:-1.28%
  BNKR       Entry $0.00014960     → Peak $0.00015340      +2.54%  DD:-0.74%
  OMNI       Entry $1.3290         → Peak $1.3590          +2.26%  DD:-3.54%
  PRCL       Entry $0.021800       → Peak $0.022200        +1.83%  DD:-5.05%
  DASH       Entry $38.8000        → Peak $39.4700         +1.73%  DD:-0.52%
  ELA        Entry $1.0960         → Peak $1.1120          +1.46%  DD:-2.1%
  XCN        Entry $0.00460000     → Peak $0.00466000      +1.3%  DD:-0.65%
  CLANKER    Entry $30.8800        → Peak $31.2300         +1.13%  DD:-1.17%
  ZEN        Entry $7.8640         → Peak $7.9510          +1.11%  DD:-0.62%
  PUMP       Entry $0.00178100     → Peak $0.00179500      +0.79%  DD:-1.46%
  FLOCK      Entry $0.115000       → Peak $0.115900        +0.78%  DD:-4.61%
  ZEC        Entry $443.37         → Peak $446.15          +0.63%  DD:-1.21%
  EDGE       Entry $0.125450       → Peak $0.126050        +0.48%  DD:-2.3%
  MAMO       Entry $0.022750       → Peak $0.022840        +0.4%  DD:-0.62%
  SQD        Entry $0.061600       → Peak $0.061800        +0.32%  DD:-3.57%
  SAPIEN     Entry $0.126120       → Peak $0.126480        +0.29%  DD:-4.6%
  KTA        Entry $0.220900       → Peak $0.221000        +0.05%  DD:-4.44%
  FIS        Entry $0.017600       → Peak $0.017600        +0%  DD:-5.68%

=== 2025-12-26  10:20 ET  (UTC 1766762400) [★ 1 WINNER] ===
  HONEY      Entry $0.00780000     → Peak $0.00890000      +14.1%  DD:0% ★10%+
  STRK       Entry $0.078000       → Peak $0.080000        +2.56%  DD:-1.28%
  NEON       Entry $0.059770       → Peak $0.061290        +2.54%  DD:-1.67%
  BNKR       Entry $0.00015000     → Peak $0.00015340      +2.27%  DD:-0.67%
  OMNI       Entry $1.3290         → Peak $1.3590          +2.26%  DD:-3.54%
  PRCL       Entry $0.021900       → Peak $0.022200        +1.37%  DD:-5.48%
  DASH       Entry $38.9500        → Peak $39.4700         +1.34%  DD:-0.85%
  CLANKER    Entry $30.8800        → Peak $31.2300         +1.13%  DD:-1.17%
  ZEN        Entry $7.8640         → Peak $7.9510          +1.11%  DD:-0.62%
  XCN        Entry $0.00461000     → Peak $0.00466000      +1.08%  DD:-0.87%
  ELA        Entry $1.1040         → Peak $1.1120          +0.72%  DD:-2.81%
  FLOCK      Entry $0.114500       → Peak $0.115300        +0.7%  DD:-4.19%
  FIS        Entry $0.017500       → Peak $0.017600        +0.57%  DD:-5.14%
  ZEC        Entry $443.70         → Peak $446.15          +0.55%  DD:-1.28%
  PUMP       Entry $0.00178700     → Peak $0.00179500      +0.45%  DD:-1.79%
  MAMO       Entry $0.022750       → Peak $0.022840        +0.4%  DD:-0.62%
  SAPIEN     Entry $0.126040       → Peak $0.126480        +0.35%  DD:-4.54%
  SQD        Entry $0.061600       → Peak $0.061800        +0.32%  DD:-3.57%
  KTA        Entry $0.220900       → Peak $0.221000        +0.05%  DD:-4.44%
  EDGE       Entry $0.126050       → Peak $0.126050        +0%  DD:-2.77%

=== 2025-12-26  10:25 ET  (UTC 1766762700) [★ 1 WINNER] ===
  HONEY      Entry $0.00780000     → Peak $0.00890000      +14.1%  DD:0% ★10%+
  STRK       Entry $0.078000       → Peak $0.080000        +2.56%  DD:-1.28%
  NEON       Entry $0.059770       → Peak $0.061290        +2.54%  DD:-1.67%
  BNKR       Entry $0.00015000     → Peak $0.00015340      +2.27%  DD:-0.67%
  OMNI       Entry $1.3290         → Peak $1.3590          +2.26%  DD:-3.54%
  SQD        Entry $0.061100       → Peak $0.061900        +1.31%  DD:-2.78%
  XCN        Entry $0.00460000     → Peak $0.00466000      +1.3%  DD:-0.65%
  ZEN        Entry $7.8720         → Peak $7.9670          +1.21%  DD:-0.72%
  FIS        Entry $0.017300       → Peak $0.017500        +1.16%  DD:-4.05%
  DASH       Entry $39.0400        → Peak $39.4700         +1.1%  DD:-1.08%
  PUMP       Entry $0.00177600     → Peak $0.00179500      +1.07%  DD:-1.18%
  CLANKER    Entry $30.9900        → Peak $31.2300         +0.77%  DD:-1.52%
  SAPIEN     Entry $0.125100       → Peak $0.126060        +0.77%  DD:-3.82%
  ELA        Entry $1.1040         → Peak $1.1120          +0.72%  DD:-2.81%
  PRCL       Entry $0.022000       → Peak $0.022100        +0.45%  DD:-5.91%
  FLOCK      Entry $0.114600       → Peak $0.115100        +0.44%  DD:-4.28%
  MAMO       Entry $0.022750       → Peak $0.022840        +0.4%  DD:-0.62%
  ZEC        Entry $445.66         → Peak $446.15          +0.11%  DD:-1.72%
  KTA        Entry $0.220900       → Peak $0.221000        +0.05%  DD:-4.44%
  EDGE       Entry $0.126050       → Peak $0.125850        -0.16%  DD:-2.77%

=== 2025-12-26  10:30 ET  (UTC 1766763000) [★ 1 WINNER] ===
  HONEY      Entry $0.00780000     → Peak $0.00890000      +14.1%  DD:0% ★10%+
  NEON       Entry $0.058960       → Peak $0.061290        +3.95%  DD:-0.32%
  BNKR       Entry $0.00015000     → Peak $0.00015340      +2.27%  DD:-0.67%
  OMNI       Entry $1.3290         → Peak $1.3590          +2.26%  DD:-3.54%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  CLANKER    Entry $30.8500        → Peak $31.2300         +1.23%  DD:-1.07%
  SQD        Entry $0.061200       → Peak $0.061900        +1.14%  DD:-2.94%
  ZEN        Entry $7.8820         → Peak $7.9670          +1.08%  DD:-0.85%
  DASH       Entry $39.1500        → Peak $39.4800         +0.84%  DD:-1.35%
  PUMP       Entry $0.00178200     → Peak $0.00179500      +0.73%  DD:-1.52%
  ELA        Entry $1.1040         → Peak $1.1120          +0.72%  DD:-2.81%
  SAPIEN     Entry $0.124840       → Peak $0.125550        +0.57%  DD:-3.62%
  PRCL       Entry $0.022000       → Peak $0.022100        +0.45%  DD:-5.91%
  MAMO       Entry $0.022740       → Peak $0.022840        +0.44%  DD:-0.57%
  FLOCK      Entry $0.114600       → Peak $0.115100        +0.44%  DD:-4.28%
  XCN        Entry $0.00464000     → Peak $0.00466000      +0.43%  DD:-1.51%
  ZEC        Entry $444.94         → Peak $446.15          +0.27%  DD:-1.56%
  KTA        Entry $0.220400       → Peak $0.221000        +0.27%  DD:-4.22%
  FIS        Entry $0.017500       → Peak $0.017500        +0%  DD:-5.14%
  EDGE       Entry $0.126050       → Peak $0.125850        -0.16%  DD:-2.77%

=== 2025-12-26  10:35 ET  (UTC 1766763300) [★ 1 WINNER] ===
  HONEY      Entry $0.00780000     → Peak $0.00890000      +14.1%  DD:0% ★10%+
  NEON       Entry $0.058960       → Peak $0.061290        +3.95%  DD:-0.32%
  OMNI       Entry $1.3290         → Peak $1.3590          +2.26%  DD:-3.54%
  BNKR       Entry $0.00015040     → Peak $0.00015340      +1.99%  DD:-0.93%
  PRCL       Entry $0.021800       → Peak $0.022100        +1.38%  DD:-5.05%
  DASH       Entry $38.9800        → Peak $39.4900         +1.31%  DD:-0.92%
  SQD        Entry $0.061100       → Peak $0.061900        +1.31%  DD:-2.78%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  ZEN        Entry $7.8700         → Peak $7.9670          +1.23%  DD:-0.7%
  FLOCK      Entry $0.113700       → Peak $0.115100        +1.23%  DD:-3.52%
  PUMP       Entry $0.00177600     → Peak $0.00179500      +1.07%  DD:-1.18%
  CLANKER    Entry $30.9300        → Peak $31.2300         +0.97%  DD:-1.33%
  SAPIEN     Entry $0.124760       → Peak $0.125550        +0.63%  DD:-3.56%
  MAMO       Entry $0.022740       → Peak $0.022840        +0.44%  DD:-0.57%
  ELA        Entry $1.1080         → Peak $1.1120          +0.36%  DD:-3.16%
  ZEC        Entry $444.32         → Peak $445.12          +0.18%  DD:-1.42%
  KTA        Entry $0.220300       → Peak $0.220600        +0.14%  DD:-4.18%
  FIS        Entry $0.017500       → Peak $0.017500        +0%  DD:-5.14%
  EDGE       Entry $0.126050       → Peak $0.125850        -0.16%  DD:-2.77%
  XCN        Entry $0.00464000     → Peak $0.00463000      -0.22%  DD:-1.51%

=== 2025-12-26  10:40 ET  (UTC 1766763600) [★ 1 WINNER] ===
  HONEY      Entry $0.00800000     → Peak $0.00890000      +11.25%  DD:-2.5% ★10%+
  OMNI       Entry $1.3020         → Peak $1.3590          +4.38%  DD:-1.54%
  NEON       Entry $0.059000       → Peak $0.061290        +3.88%  DD:-0.39%
  FLOCK      Entry $0.112100       → Peak $0.115100        +2.68%  DD:-2.14%
  BNKR       Entry $0.00015040     → Peak $0.00015340      +1.99%  DD:-0.93%
  SQD        Entry $0.061000       → Peak $0.061900        +1.48%  DD:-2.62%
  DASH       Entry $38.9600        → Peak $39.5100         +1.41%  DD:-0.87%
  PRCL       Entry $0.021800       → Peak $0.022100        +1.38%  DD:-5.05%
  ZEN        Entry $7.8700         → Peak $7.9730          +1.31%  DD:-0.7%
  CLANKER    Entry $30.9300        → Peak $31.2300         +0.97%  DD:-1.33%
  KTA        Entry $0.218500       → Peak $0.220300        +0.82%  DD:-3.39%
  PUMP       Entry $0.00178100     → Peak $0.00179500      +0.79%  DD:-1.46%
  FIS        Entry $0.017400       → Peak $0.017500        +0.57%  DD:-4.6%
  SAPIEN     Entry $0.124960       → Peak $0.125550        +0.47%  DD:-3.71%
  MAMO       Entry $0.022740       → Peak $0.022840        +0.44%  DD:-0.57%
  XCN        Entry $0.00461000     → Peak $0.00463000      +0.43%  DD:-0.87%
  ELA        Entry $1.1080         → Peak $1.1120          +0.36%  DD:-3.16%
  ZEC        Entry $443.91         → Peak $445.12          +0.27%  DD:-1.33%
  STRK       Entry $0.080000       → Peak $0.080000        +0%  DD:-3.75%
  EDGE       Entry $0.126050       → Peak $0.125850        -0.16%  DD:-2.77%

=== 2025-12-26  10:45 ET  (UTC 1766763900) [★ 1 WINNER] ===
  HONEY      Entry $0.00790000     → Peak $0.00890000      +12.66%  DD:-1.27% ★10%+
  OMNI       Entry $1.3020         → Peak $1.3590          +4.38%  DD:-1.54%
  NEON       Entry $0.059000       → Peak $0.061290        +3.88%  DD:-0.39%
  FLOCK      Entry $0.112700       → Peak $0.115100        +2.13%  DD:-2.66%
  BNKR       Entry $0.00015070     → Peak $0.00015340      +1.79%  DD:-1.13%
  ZEN        Entry $7.8610         → Peak $7.9730          +1.42%  DD:-0.59%
  DASH       Entry $39.0100        → Peak $39.5100         +1.28%  DD:-1%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  CLANKER    Entry $30.9400        → Peak $31.2300         +0.94%  DD:-1.36%
  SQD        Entry $0.061500       → Peak $0.061900        +0.65%  DD:-3.41%
  KTA        Entry $0.219000       → Peak $0.220200        +0.55%  DD:-3.61%
  PRCL       Entry $0.022000       → Peak $0.022100        +0.45%  DD:-5.91%
  MAMO       Entry $0.022740       → Peak $0.022840        +0.44%  DD:-0.57%
  XCN        Entry $0.00460000     → Peak $0.00462000      +0.43%  DD:-0.65%
  SAPIEN     Entry $0.125100       → Peak $0.125550        +0.36%  DD:-3.82%
  ELA        Entry $1.1080         → Peak $1.1120          +0.36%  DD:-3.16%
  ZEC        Entry $444.17         → Peak $445.12          +0.21%  DD:-1.39%
  PUMP       Entry $0.00179300     → Peak $0.00179500      +0.11%  DD:-2.12%
  FIS        Entry $0.017500       → Peak $0.017500        +0%  DD:-5.14%
  EDGE       Entry $0.126050       → Peak $0.125850        -0.16%  DD:-2.77%

=== 2025-12-26  10:50 ET  (UTC 1766764200) [★ 1 WINNER] ===
  HONEY      Entry $0.00780000     → Peak $0.00890000      +14.1%  DD:0% ★10%+
  OMNI       Entry $1.3020         → Peak $1.3590          +4.38%  DD:-1.54%
  NEON       Entry $0.059000       → Peak $0.061290        +3.88%  DD:-0.39%
  FLOCK      Entry $0.112800       → Peak $0.115100        +2.04%  DD:-2.75%
  BNKR       Entry $0.00015070     → Peak $0.00015340      +1.79%  DD:-1.13%
  SQD        Entry $0.060900       → Peak $0.061900        +1.64%  DD:-2.46%
  ZEN        Entry $7.8600         → Peak $7.9730          +1.44%  DD:-0.57%
  DASH       Entry $38.9700        → Peak $39.5100         +1.39%  DD:-0.9%
  ELA        Entry $1.0970         → Peak $1.1120          +1.37%  DD:-2.19%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  CLANKER    Entry $30.8700        → Peak $31.2300         +1.17%  DD:-1.13%
  PRCL       Entry $0.021800       → Peak $0.022000        +0.92%  DD:-5.05%
  PUMP       Entry $0.00177900     → Peak $0.00179500      +0.9%  DD:-1.35%
  MAMO       Entry $0.022740       → Peak $0.022840        +0.44%  DD:-0.57%
  KTA        Entry $0.219000       → Peak $0.219800        +0.37%  DD:-3.61%
  SAPIEN     Entry $0.125270       → Peak $0.125550        +0.22%  DD:-3.95%
  XCN        Entry $0.00461000     → Peak $0.00462000      +0.22%  DD:-0.87%
  ZEC        Entry $444.52         → Peak $445.12          +0.13%  DD:-1.47%
  FIS        Entry $0.017500       → Peak $0.017500        +0%  DD:-5.14%
  EDGE       Entry $0.125850       → Peak $0.125850        +0%  DD:-2.61%

=== 2025-12-26  10:55 ET  (UTC 1766764500) [★ 1 WINNER] ===
  HONEY      Entry $0.00780000     → Peak $0.00890000      +14.1%  DD:0% ★10%+
  OMNI       Entry $1.3020         → Peak $1.3590          +4.38%  DD:-1.54%
  NEON       Entry $0.059000       → Peak $0.061290        +3.88%  DD:-0.39%
  FLOCK      Entry $0.112600       → Peak $0.115100        +2.22%  DD:-2.58%
  BNKR       Entry $0.00015100     → Peak $0.00015340      +1.59%  DD:-1.32%
  DASH       Entry $38.9400        → Peak $39.5100         +1.46%  DD:-0.82%
  SQD        Entry $0.061100       → Peak $0.061900        +1.31%  DD:-2.78%
  STRK       Entry $0.079000       → Peak $0.080000        +1.27%  DD:-2.53%
  ZEN        Entry $7.8810         → Peak $7.9730          +1.17%  DD:-0.84%
